TEAM,OFF,DEF,NET,PACE,hAST%,hTO%,TOR,AR,STL%,BLK%,EFG%,TS%,PPWS,REB%,OREB%,DREB%,FTR,FFI,Py-W,Py-L,PPR,HHI
CSB,77.24323447671811,66.07169230033325,11.171542176384861,78.3240116883,15.209797071868744,15.209797071868744,21.988432220186056,21.988432220186056,10.355842271442464,8.060453400503778,49.046104928457865,51.193095278388896,1.023861905567778,58.739255014326645,41.71974522292994,72.65625,0.2893481717011129,37.79972164653235,8.316962693232341,0.683037306767659,-2.7941183863241412,0.10160204600475074
SBU,73.11466024910025,69.320975047496,3.793685201604248,72.4888822836,12.913457181694609,11.66742183960127,15.78786164708035,17.473943958904464,6.284488616798974,6.628242074927954,45.17241379310345,47.76209071793332,0.9552418143586663,53.03244005641749,29.912023460410555,74.45652173913044,0.33620689655172414,33.04143906936944,6.309825321863909,2.690174678136091,-1.5776898955223655,0.12501483327400023
MU,74.73847352367916,72.45721197717151,2.2812615465076505,76.71194049100001,14.542734865168072,12.153571280176173,16.946514345485394,20.277880413401324,10.138940206700662,4.774535809018568,45.153473344103396,48.74730756150096,0.9749461512300192,52.846715328467155,32.577903682719544,74.39759036144578,0.3182552504038772,33.58742741661477,5.593628793572695,3.4063712064273046,-1.3246839309553062,0.13795886289886428
CSJL,73.04948448011783,71.31021104011502,1.7392734400028047,76.6603630382,15.176600441501103,14.327559857361182,19.56682620003156,20.726341826700097,7.391912120011923,10.56338028169014,45.840407470288625,50.58412621943876,1.011682524388775,50.714285714285715,28.617363344051448,68.38046272493574,0.2903225806451613,33.30618091661105,5.356922428440185,3.6430775715598154,-2.1624923245163106,0.11710335175736959
League,72.55930488920816,72.55930488920816,0.0,78.3611880243,14.523100488448737,12.333432462490478,17.17119902698346,20.219760373640305,9.953907280712128,7.227063044592516,43.75596563792555,47.50175442504985,0.9500350885009969,50.0,30.525720746184284,69.47427925381571,0.3238943684377983,32.758745687719916,4.5,4.5,-1.414855072463768,0.010045536358473859
AU,70.82302720845507,71.92963700858718,-1.1066098001321052,82.8355818426,13.282997762863536,11.884787472035795,15.962008026148018,17.839891323341902,12.340375952988383,6.0,44.18604651162791,46.97843262865685,0.9395686525731369,47.27272727272727,27.07774798927614,69.29824561403508,0.3674418604651163,32.59209811602014,3.944694034211049,5.055305965788952,-1.5510739133581064,0.10844686208677685
EAC,68.86513818885268,70.10595148955274,-1.2408133007000544,80.592301794,15.306517864062622,11.625203441060219,16.54417734266731,21.78316683451196,9.237165682989248,9.04645476772616,41.0958904109589,44.15040305473059,0.8830080610946118,46.45669291338583,28.385416666666668,64.81481481481481,0.3363774733637747,31.29714593384034,3.861463888469295,5.138536111530705,-0.781404674302102,0.10522233945657371
UPHSD,65.9578879156195,67.394156831705,-1.4362689160855098,75.4269149183,15.54855294800564,13.268098515631479,18.8556329496355,22.0964448628541,10.017055004493859,9.142857142857142,40.243902439024396,43.46749767008387,0.8693499534016775,51.55615696887686,31.054131054131055,70.10309278350516,0.26504065040650404,30.997905179942403,3.732080826515116,5.267919173484884,-1.5514272888270668,0.127575341812356
LPU,76.73275678854425,79.96910435377536,-3.2363475652311138,79.8224937608,15.660592255125284,9.965831435079727,13.641378984630089,21.436452690133,9.465446642396389,4.092071611253197,45.82677165354331,50.248851454823885,1.0049770290964777,44.255319148936174,23.119777158774372,66.18497109826589,0.34488188976377954,31.538237185786418,3.0646619238216264,5.935338076178374,0.25102653546572706,0.12534592068119765
JRU,73.60115133843732,77.56511436539827,-3.963963026960954,77.7841092957,15.118577075098814,13.043478260869565,18.85560791203052,21.855363716217195,11.284795644321296,10.02444987775061,41.65316045380875,47.24896836313618,0.9449793672627235,49.61479198767334,34.604105571847505,66.23376623376623,0.4051863857374392,34.37378305996223,2.7151143021959605,6.2848856978040395,-1.6790316328494594,0.11348838588975123
SSCR,71.51585883274254,78.64735599162557,-7.131497158883036,82.9652811303,12.371862849063273,10.21169631986175,13.928182244579071,16.874528488624644,12.455009122556286,3.5353535353535355,40.0,45.152452945056055,0.9030490589011212,45.938375350140056,29.927007299270073,67.65676567656766,0.28714285714285714,29.77458987814164,1.613992308743311,7.3860076912566885,-1.0350748334391568,0.12860197576063628
