TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%,W%
CSB,203.57142857142858,30.357142857142858,69.14285714285714,23.285714285714285,43.42857142857143,7.071428571428571,25.714285714285715,12.714285714285714,21.785714285714285,80.5,13.857142857142858,31.285714285714285,45.142857142857146,17.857142857142858,15.571428571428571,7.5,3.857142857142857,11.357142857142858,19.285714285714285,19.571428571428573,11.285714285714286,168.0,14.0,12.0,2.0,43.9049586777,53.6184210526,27.5,58.3606557377,0.8571428571428571
MU,201.78571428571428,26.714285714285715,68.64285714285714,18.214285714285715,38.92857142857143,8.5,29.714285714285715,13.642857142857142,21.928571428571427,75.57142857142857,13.285714285714286,26.5,39.785714285714285,16.142857142857142,13.571428571428571,7.642857142857143,2.5,10.142857142857142,23.714285714285715,19.642857142857142,2.8714285714285714,132.0,14.0,11.0,3.0,38.9177939646,46.7889908257,28.6057692308,62.2149837134,0.7857142857142857
SBU,203.57142857142858,24.285714285714285,63.0,15.571428571428571,35.785714285714285,8.714285714285714,27.214285714285715,12.142857142857142,20.642857142857142,69.42857142857143,11.0,28.928571428571427,39.92857142857143,13.5,11.785714285714286,5.0,2.642857142857143,7.642857142857143,18.214285714285715,19.071428571428573,4.214285714285714,118.0,14.0,9.0,5.0,38.5487528345,43.5129740519,32.0209973753,58.8235294118,0.6428571428571429
EAC,201.78571428571428,26.428571428571427,72.64285714285714,17.928571428571427,44.5,8.5,28.142857142857142,14.142857142857142,24.642857142857142,75.5,12.5,27.357142857142858,39.857142857142854,18.0,12.857142857142858,7.642857142857143,3.7142857142857144,11.357142857142858,22.428571428571427,21.857142857142858,0.39999999999999997,98.0,14.0,7.0,7.0,36.3815142576,40.2889245586,30.2030456853,57.3913043478,0.5
League,203.81944444444443,27.131944444444443,69.38194444444444,20.01388888888889,43.11805555555555,7.118055555555555,26.263888888888886,14.645833333333334,22.791666666666664,76.02777777777777,11.791666666666668,26.916666666666668,38.70833333333333,16.402777777777775,13.354166666666668,7.576388888888888,3.0486111111111107,10.625,20.909722222222225,20.625,-0.001388888888888889,93.5,14.4,7.2,7.2,39.1051946752,46.4164921888,27.1020624008,64.2595978062,0.5
CSJL,208.33333333333334,26.066666666666666,64.8,19.133333333333333,38.666666666666664,6.933333333333334,26.133333333333333,15.866666666666667,21.533333333333335,74.93333333333334,9.0,28.733333333333334,37.733333333333334,15.6,15.733333333333333,5.866666666666666,4.333333333333333,10.2,20.4,20.333333333333332,-2.4,90.0,15.0,7.0,8.0,40.2263374486,49.4827586207,26.5306122449,73.6842105263,0.4666666666666667
LPU,203.33333333333334,28.2,69.8,20.533333333333335,40.86666666666667,7.666666666666667,28.933333333333334,17.266666666666666,24.4,81.33333333333333,9.666666666666666,25.933333333333334,35.6,17.533333333333335,12.0,7.666666666666667,1.6666666666666667,9.333333333333334,20.0,21.866666666666667,-0.6666666666666666,89.0,15.0,7.0,8.0,40.4011461318,50.2446982055,26.4976958525,70.7650273224,0.4666666666666667
UPHSD,206.66666666666666,24.133333333333333,66.4,18.066666666666666,42.4,6.066666666666666,24.0,12.0,19.0,66.33333333333333,11.6,28.8,40.4,17.4,14.333333333333334,7.333333333333333,3.7333333333333334,11.066666666666666,17.933333333333334,18.466666666666665,-1.4,67.0,15.0,6.0,9.0,36.3453815261,42.6100628931,25.2777777778,63.1578947368,0.4
AU,203.57142857142858,29.0,72.35714285714286,24.285714285714285,52.142857142857146,4.714285714285714,20.214285714285715,14.285714285714286,25.642857142857142,77.0,12.214285714285714,25.142857142857142,37.357142857142854,15.5,12.5,10.214285714285714,2.7142857142857144,12.928571428571429,20.428571428571427,22.785714285714285,-3.5,63.0,14.0,5.0,9.0,40.0789733465,46.5753424658,23.3215547703,55.7103064067,0.35714285714285715
JRU,200.0,26.5,68.85714285714286,21.5,48.285714285714285,5.0,20.571428571428573,18.285714285714285,26.857142857142858,76.28571428571429,12.285714285714286,22.857142857142858,35.142857142857146,17.357142857142858,13.642857142857142,7.571428571428571,3.857142857142857,11.428571428571429,20.857142857142858,23.214285714285715,-4.785714285714286,58.0,14.0,4.0,10.0,38.485477178400004,44.5266272189,24.3055555556,68.085106383,0.2857142857142857
SSCR,205.0,29.666666666666668,78.06666666666666,21.666666666666668,46.46666666666667,8.0,31.6,15.933333333333334,21.8,83.26666666666667,12.8,23.666666666666668,36.46666666666667,15.133333333333333,11.533333333333333,9.333333333333334,1.5333333333333334,10.866666666666667,25.8,19.6,-5.333333333333333,52.0,15.0,4.0,11.0,38.0017079419,46.6284074605,25.3164556962,73.0886850153,0.26666666666666666
