TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
CSB,20.90909090909091,46.09090909090909,5.818181818181818,27.0,11.909090909090908,20.181818181818183,12.636363636363637,20.545454545454547,12.181818181818182,11.818181818181818,9.545454545454545,3.1818181818181817,20.181818181818183,18.90909090909091,-12.181818181818182,25.0,11.0,200.0,26.727272727272727,73.0909090909091,36.5671641791,45.3648915187,21.5488215488,59.009009009,71.18181818181819,33.18181818181818,12.727272727272727
SBU,15.75,37.916666666666664,7.583333333333333,30.25,11.166666666666666,16.5,10.416666666666666,25.583333333333332,13.833333333333334,9.333333333333334,6.0,2.75,18.833333333333332,17.75,-4.083333333333333,51.0,12.0,200.0,23.333333333333332,68.16666666666667,34.2298288509,41.5384615385,25.0688705234,67.6767676768,65.41666666666667,36.0,8.75
MU,18.666666666666668,43.083333333333336,6.25,21.833333333333332,18.5,27.916666666666668,9.333333333333334,24.666666666666668,15.0,12.5,7.583333333333333,2.5833333333333335,20.666666666666668,23.416666666666668,-3.0,35.0,12.0,200.0,24.916666666666668,64.91666666666667,38.3825417202,43.3268858801,28.6259541985,66.2686567164,74.58333333333333,34.0,10.166666666666666
League,20.112068965517242,43.189655172413794,7.025862068965518,26.086206896551726,14.689655172413794,22.74137931034483,11.92241379310345,26.793103448275865,16.17241379310345,13.310344827586208,7.663793103448277,3.1120689655172415,20.75,20.439655172413794,-0.001724137931034483,75.5,11.6,200.0,27.13793103448276,69.27586206896552,39.1737182678,46.566866267500004,26.9332452082,64.5943896892,75.99137931034483,38.71551724137932,10.775862068965518
EAC,18.272727272727273,43.63636363636363,7.2727272727272725,26.363636363636363,17.09090909090909,26.545454545454547,14.363636363636363,29.727272727272727,16.636363636363637,14.727272727272727,7.636363636363637,3.3636363636363638,22.0,21.90909090909091,0.6363636363636364,81.0,11.0,200.0,25.545454545454547,70.0,36.4935064935,41.875,27.5862068966,64.3835616438,75.45454545454545,44.09090909090909,11.0
LPU,23.083333333333332,42.916666666666664,7.5,25.833333333333332,13.583333333333334,22.0,12.166666666666666,29.666666666666668,18.416666666666668,14.333333333333334,6.5,3.4166666666666665,21.25,19.833333333333332,0.9166666666666666,81.0,12.0,200.0,30.583333333333332,68.75,44.4848484848,53.786407767,29.0322580645,61.7424242424,82.25,41.833333333333336,9.916666666666666
UPHSD,15.666666666666666,37.333333333333336,8.25,31.0,11.083333333333334,17.666666666666668,12.583333333333334,26.25,14.666666666666666,13.0,8.416666666666666,2.3333333333333335,17.916666666666668,17.333333333333332,1.25,91.0,12.0,200.0,23.916666666666668,68.33333333333333,35.0,41.9642857143,26.6129032258,62.7358490566,67.16666666666667,38.833333333333336,10.75
CSJL,20.666666666666668,46.583333333333336,7.0,27.75,13.0,20.0,13.75,25.25,17.083333333333332,10.75,8.666666666666666,2.75,19.25,19.75,2.0833333333333335,73.0,12.0,200.0,27.666666666666668,74.33333333333333,37.2197309417,44.3649373882,25.2252252252,65.0,75.33333333333333,39.0,11.416666666666666
AU,21.0,46.0,7.5,24.5,17.166666666666668,25.083333333333332,11.75,30.083333333333332,18.5,15.583333333333334,7.75,3.6666666666666665,23.75,20.5,3.5833333333333335,107.0,12.0,200.0,28.5,70.5,40.4255319149,45.652173913,30.612244898,68.438538206,81.66666666666667,41.833333333333336,11.416666666666666
JRU,24.0,45.90909090909091,6.181818181818182,23.363636363636363,14.0,21.545454545454547,11.636363636363637,24.181818181818183,13.545454545454545,13.727272727272727,8.545454545454545,3.6363636363636362,23.454545454545453,20.272727272727273,3.9272727272727277,105.0,11.0,200.0,30.181818181818183,69.27272727272727,43.5695538058,52.2772277228,26.4591439689,64.9789029536,80.54545454545455,35.81818181818182,12.181818181818182
SSCR,23.636363636363637,42.90909090909091,6.7272727272727275,22.545454545454547,19.727272727272727,30.636363636363637,10.727272727272727,31.90909090909091,21.818181818181817,17.727272727272727,6.090909090909091,3.5454545454545454,20.454545454545453,25.09090909090909,6.781818181818181,106.0,11.0,200.0,30.363636363636363,65.45454545454545,46.3888888889,55.0847457627,29.8387096774,64.3916913947,87.18181818181819,42.63636363636363,9.636363636363637
