TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%,W%
CSB,203.84615384615384,30.846153846153847,69.15384615384616,23.615384615384617,43.46153846153846,7.230769230769231,25.692307692307693,13.076923076923077,22.46153846153846,82.0,13.846153846153847,31.384615384615383,45.23076923076923,18.153846153846153,15.76923076923077,7.3076923076923075,4.0,11.307692307692308,19.53846153846154,19.923076923076923,11.76923076923077,154.0,13,11,2,44.6051167964,54.3362831858,28.1437125749,58.2191780822,0.8461538461538461
MU,201.78571428571428,26.714285714285715,68.64285714285714,18.214285714285715,38.92857142857143,8.5,29.714285714285715,13.642857142857142,21.928571428571427,75.57142857142857,13.285714285714286,26.5,39.785714285714285,16.142857142857142,13.571428571428571,7.642857142857143,2.5,10.142857142857142,23.714285714285715,19.642857142857142,2.8714285714285714,132.0,14,11,3,38.9177939646,46.7889908257,28.6057692308,62.2149837134,0.7857142857142857
SBU,203.57142857142858,24.285714285714285,63.0,15.571428571428571,35.785714285714285,8.714285714285714,27.214285714285715,12.142857142857142,20.642857142857142,69.42857142857143,11.0,28.928571428571427,39.92857142857143,13.5,11.785714285714286,5.0,2.642857142857143,7.642857142857143,18.214285714285715,19.071428571428573,4.214285714285714,118.0,14,9,5,38.5487528345,43.5129740519,32.0209973753,58.8235294118,0.6428571428571429
EAC,201.78571428571428,26.428571428571427,72.64285714285714,17.928571428571427,44.5,8.5,28.142857142857142,14.142857142857142,24.642857142857142,75.5,12.5,27.357142857142858,39.857142857142854,18.0,12.857142857142858,7.642857142857143,3.7142857142857144,11.357142857142858,22.428571428571427,21.857142857142858,0.39999999999999997,98.0,14,7,7,36.3815142576,40.2889245586,30.2030456853,57.3913043478,0.5
League,203.92857142857142,27.135714285714283,69.45,19.97142857142857,43.199999999999996,7.164285714285714,26.25,14.657142857142857,22.864285714285717,76.09285714285714,11.864285714285714,26.942857142857143,38.80714285714286,16.392857142857142,13.364285714285714,7.55,3.085714285714286,10.635714285714286,20.95,20.664285714285715,-0.0014285714285714286,90.9,14,7,7,39.0723027872,46.2301587302,27.2925170068,64.1049671978,0.5
CSJL,208.33333333333334,26.066666666666666,64.8,19.133333333333333,38.666666666666664,6.933333333333334,26.133333333333333,15.866666666666667,21.533333333333335,74.93333333333334,9.0,28.733333333333334,37.733333333333334,15.6,15.733333333333333,5.866666666666666,4.333333333333333,10.2,20.4,20.333333333333332,-2.4,90.0,15,7,8,40.2263374486,49.4827586207,26.5306122449,73.6842105263,0.4666666666666667
LPU,203.57142857142858,28.0,70.35714285714286,20.071428571428573,40.92857142857143,7.928571428571429,29.428571428571427,16.571428571428573,23.428571428571427,80.5,9.642857142857142,25.571428571428573,35.214285714285715,17.428571428571427,11.642857142857142,7.642857142857143,1.7857142857142858,9.428571428571429,20.142857142857142,21.357142857142858,-1.2857142857142858,77.0,14,6,8,39.7969543147,49.0401396161,26.9417475728,70.7317073171,0.42857142857142855
UPHSD,207.14285714285714,24.214285714285715,66.64285714285714,18.0,42.5,6.214285714285714,24.142857142857142,12.428571428571429,19.642857142857142,67.07142857142857,12.0,29.071428571428573,41.07142857142857,17.642857142857142,14.571428571428571,7.214285714285714,3.7142857142857144,10.928571428571429,18.142857142857142,18.714285714285715,-1.1428571428571428,67.0,14,6,8,36.3344051447,42.3529411765,25.7396449704,63.2727272727,0.42857142857142855
AU,203.57142857142858,29.0,72.35714285714286,24.285714285714285,52.142857142857146,4.714285714285714,20.214285714285715,14.285714285714286,25.642857142857142,77.0,12.214285714285714,25.142857142857142,37.357142857142854,15.5,12.5,10.214285714285714,2.7142857142857144,12.928571428571429,20.428571428571427,22.785714285714285,-3.5,63.0,14,5,9,40.0789733465,46.5753424658,23.3215547703,55.7103064067,0.35714285714285715
JRU,200.0,26.5,68.85714285714286,21.5,48.285714285714285,5.0,20.571428571428573,18.285714285714285,26.857142857142858,76.28571428571429,12.285714285714286,22.857142857142858,35.142857142857146,17.357142857142858,13.642857142857142,7.571428571428571,3.857142857142857,11.428571428571429,20.857142857142858,23.214285714285715,-4.785714285714286,58.0,14,4,10,38.485477178400004,44.5266272189,24.3055555556,68.085106383,0.2857142857142857
SSCR,205.35714285714286,29.642857142857142,78.35714285714286,21.714285714285715,47.142857142857146,7.928571428571429,31.214285714285715,15.928571428571429,21.928571428571427,83.14285714285714,13.214285714285714,24.071428571428573,37.285714285714285,14.785714285714286,11.571428571428571,9.5,1.5714285714285714,11.071428571428571,25.571428571428573,19.714285714285715,-5.142857142857143,52.0,14,4,10,37.8304466727,46.0606060606,25.4004576659,72.6384364821,0.2857142857142857
