TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
CSB,18.166666666666668,42.5,5.666666666666667,28.833333333333332,10.833333333333334,19.333333333333332,11.666666666666666,21.0,11.5,11.833333333333334,7.166666666666667,3.1666666666666665,19.0,19.333333333333332,-15.0,14.0,6,200.0,23.833333333333332,71.33333333333333,33.411214953300004,42.7450980392,19.6531791908,56.0344827586,64.16666666666667,32.666666666666664,10.333333333333334
SBU,14.6,37.8,8.6,34.8,12.2,19.2,12.8,24.6,14.0,9.4,6.8,2.6,23.8,19.0,-5.0,25.0,5,200.0,23.2,72.6,31.955922865,38.6243386243,24.7126436782,63.5416666667,67.2,37.4,9.4
MU,17.0,40.5,6.833333333333333,22.5,18.666666666666668,27.166666666666668,8.833333333333334,27.166666666666668,14.666666666666666,13.333333333333334,7.0,2.6666666666666665,19.166666666666668,23.166666666666668,-2.5,23.0,6,200.0,23.833333333333332,63.0,37.8306878307,41.975308642,30.3703703704,68.7116564417,73.16666666666667,36.0,9.666666666666666
League,20.05,43.199999999999996,6.683333333333334,25.8,15.733333333333334,24.099999999999998,11.816666666666668,27.116666666666664,15.583333333333334,13.383333333333333,7.55,3.25,21.733333333333334,21.400000000000002,0.0,39.4,6,200.0,26.733333333333334,69.0,38.7439613527,46.412037037,25.9043927649,65.2835408022,75.88333333333334,38.93333333333333,10.799999999999999
UPHSD,18.166666666666668,40.833333333333336,6.333333333333333,27.833333333333332,11.5,20.333333333333332,12.666666666666666,26.833333333333332,13.333333333333334,12.833333333333334,9.333333333333334,2.1666666666666665,19.833333333333332,18.0,0.16666666666666666,26.0,6,200.0,24.5,68.66666666666667,35.6796116505,44.4897959184,22.754491018,56.5573770492,66.83333333333333,39.5,11.5
CSJL,20.833333333333332,47.666666666666664,6.333333333333333,26.333333333333332,14.5,22.333333333333332,14.0,21.5,15.166666666666666,10.833333333333334,9.0,3.0,21.666666666666668,21.333333333333332,0.5,25.0,6,200.0,27.166666666666668,74.0,36.7117117117,43.7062937063,24.0506329114,64.9253731343,75.16666666666667,35.5,12.0
AU,20.166666666666668,45.5,8.0,26.166666666666668,18.5,25.333333333333332,10.5,30.333333333333332,18.0,16.166666666666668,7.333333333333333,4.833333333333333,23.333333333333332,20.166666666666668,1.5,66.0,6,200.0,28.166666666666668,71.66666666666667,39.3023255814,44.3223443223,30.5732484076,73.0263157895,82.83333333333333,40.833333333333336,12.166666666666666
EAC,19.0,43.166666666666664,6.0,25.0,15.5,25.833333333333332,14.0,32.5,15.666666666666666,15.5,6.833333333333333,3.6666666666666665,22.833333333333332,22.833333333333332,2.1666666666666665,53.0,6,200.0,25.0,68.16666666666667,36.6748166259,44.0154440154,24.0,60.0,71.5,46.5,10.5
LPU,25.333333333333332,45.0,7.166666666666667,25.833333333333332,17.166666666666668,25.666666666666668,13.333333333333334,30.0,19.0,13.666666666666666,6.666666666666667,3.1666666666666665,22.166666666666668,22.166666666666668,3.1666666666666665,43.0,6,200.0,32.5,70.83333333333333,45.8823529412,56.2962962963,27.7419354839,66.8831168831,89.33333333333333,43.333333333333336,9.833333333333334
JRU,23.5,45.833333333333336,6.166666666666667,20.0,16.0,22.666666666666668,10.666666666666666,24.333333333333332,14.333333333333334,13.5,9.166666666666666,3.8333333333333335,24.833333333333332,20.0,4.5,56.0,6,200.0,29.666666666666668,65.83333333333333,45.0632911392,51.2727272727,30.8333333333,70.5882352941,81.5,35.0,13.0
SSCR,22.428571428571427,42.42857142857143,6.142857142857143,22.714285714285715,21.0,31.142857142857142,10.142857142857142,31.714285714285715,19.285714285714285,15.714285714285714,6.285714285714286,3.2857142857142856,21.142857142857142,26.714285714285715,8.285714285714286,63.0,7,200.0,28.571428571428573,65.14285714285714,43.8596491228,52.861952862,27.0440251572,67.4311926606,84.28571428571429,41.857142857142854,9.571428571428571
